Order_ID,Customer_Name,Gender,Age,City,Product,Category,Price,Quantity,Order_Date,Payment_Method,Rating
1895,Hassan Raza,,36,Faisalabad,Tablet,Clothing,30389,3,15-03-2024,,3
1896,Ahmed Raza,,twenty five,Karachi,Perfume,Clothing,61209,5,2024-05-20,Card,3
1897,Farhan Ali,Male,24,Islamabad,Tablet,Clothing,118869,4,2024-05-20,COD,3
1898,,Male,twenty five,,Makeup Kit,Accessories,28381,4,15-03-2024,Card,
1899,Ahmed Raza,Male,,Lahore,Laptop,Clothing,34551,4,2024/02/15,,2
1900,Hassan Raza,,25,Multan,Makeup Kit,Electronics,65259,5,2024-05-20,,5
1901,Zainab Malik,,twenty five,Islamabad,Makeup Kit,Electronics,,3,2024-01-10,Cash,1
1902,Farhan Ali,,27,Islamabad,Tablet,Beauty,10839,3,2024/02/15,COD,4
1903,Farhan Ali,Male,twenty five,Islamabad,Perfume,Clothing,112129,5,15-03-2024,Cash,1
1904,Ayesha Khan,,,Karachi,Shirt,Accessories,,5,2024-01-10,Card,3
1905,Bilal Ahmed,Male,36,Lahore,Jewelry,Beauty,21058,3,2024-01-10,card,
1906,Bilal Ahmed,Female,31,Lahore,Laptop,Electronics,,2,2024-05-20,Card,4
1907,Usman Ali,Male,,Faisalabad,Handbag,Clothing,47011,5,2024-05-20,cash,4
1908,Ali Khan,,,Multan,Perfume,Electronics,55880,5,2024/02/15,cash,5
1909,Ayesha Khan,Female,,Islamabad,Handbag,Clothing,119925,4,2024-01-10,Card,2
1910,,,,Karachi,Laptop,Electronics,102417,1,2024-05-20,cash,5
1911,Ahmed Raza,,twenty five,Islamabad,Jewelry,Beauty,72945,2,2024-05-20,COD,2
1912,Usman Ali,Female,,Islamabad,Tablet,Electronics,76008,4,2024/02/15,Cash,
1913,Bilal Ahmed,,twenty five,Karachi,Watch,Clothing,,3,15-03-2024,,5
1914,Sara Ahmed,Female,19,Multan,Watch,Beauty,,2,2024/02/15,cash,5
1915,Sana Khan,Male,twenty five,,Shirt,Clothing,80653,5,2024-01-10,,5
1916,Kiran Noor,Male,,Faisalabad,Handbag,Clothing,28722,3,2024/02/15,COD,3
1917,Ali Khan,,29,Karachi,Shoes,Beauty,21241,3,2024-05-20,,1
1918,Farhan Ali,Female,,Lahore,Handbag,Beauty,3230,2,2024/02/15,Cash,
1919,Kiran Noor,Female,,Multan,Headphones,Accessories,,4,15-03-2024,cash,4
1920,Ahmed Raza,Female,,Faisalabad,Makeup Kit,Accessories,12029,1,2024/02/15,Cash,2
1921,Hina Tariq,Female,,Faisalabad,Jewelry,Beauty,,1,2024-05-20,COD,1
1922,Kiran Noor,,twenty five,Lahore,Tablet,Clothing,14089,5,2024/02/15,Cash,4
1923,Ali Khan,Male,41,,Jewelry,Accessories,77597,3,2024-01-10,,
1924,,Male,19,Lahore,Mobile Phone,Beauty,41056,2,2024-05-20,,
1925,Ahmed Ali,Male,twenty five,Faisalabad,Perfume,Clothing,,5,15-03-2024,Card,3
1926,Usman Ali,Female,23,,Makeup Kit,Accessories,39010,4,2024/02/15,Cash,
1927,Farhan Ali,Female,33,Karachi,Tablet,Electronics,18461,2,15-03-2024,Cash,1
1928,Hassan Raza,,,,Handbag,Accessories,,5,2024/02/15,cash,2
1929,Ayesha Khan,,twenty five,Islamabad,Watch,Beauty,26313,4,2024-01-10,COD,
1930,Bilal Ahmed,,,Islamabad,Laptop,Accessories,18174,5,2024-01-10,Cash,3
1931,Hina Tariq,,twenty five,,Perfume,Electronics,,5,2024-01-10,cash,1
1932,Hassan Raza,Female,twenty five,Multan,Makeup Kit,Accessories,117090,4,2024-01-10,COD,4
1933,Hina Tariq,Male,23,Faisalabad,Laptop,Beauty,24169,2,2024-05-20,Cash,2
1934,Ayesha Khan,Male,,Multan,Watch,Electronics,26532,1,2024/02/15,cash,
1935,Usman Ali,,18,Faisalabad,Shoes,Electronics,,2,2024-05-20,,
1936,,,,,Headphones,Accessories,,3,2024-05-20,Card,1
1937,Zainab Malik,Male,,Faisalabad,Shoes,Electronics,102409,2,2024-05-20,COD,
1938,Farhan Ali,,,Karachi,Watch,Clothing,78997,5,2024/02/15,cash,1
1939,Hina Tariq,,twenty five,Islamabad,Laptop,Accessories,,2,2024-05-20,,2
1940,Ali Khan,,44,Lahore,Makeup Kit,Accessories,31451,1,2024-01-10,,5
1941,Farhan Ali,Male,twenty five,Karachi,Shirt,Electronics,15546,5,2024-01-10,card,2
1942,Bilal Ahmed,Female,,,Headphones,Clothing,,4,15-03-2024,Cash,
1943,Hassan Raza,Female,19,Islamabad,Jewelry,Clothing,110035,1,2024-01-10,COD,3
1944,Usman Ali,Male,twenty five,Karachi,Jewelry,Accessories,,2,15-03-2024,,
1945,Bilal Ahmed,Male,,Lahore,Tablet,Beauty,19411,4,2024-01-10,Card,3
1946,Hassan Raza,Female,37,Karachi,Tablet,Electronics,,4,15-03-2024,cash,
1947,Ahmed Raza,Female,23,Islamabad,Makeup Kit,Accessories,6461,2,2024/02/15,card,1
1948,Ali Khan,Male,,Islamabad,Tablet,Beauty,87699,3,2024-01-10,Card,
1949,Ahmed Ali,Male,twenty five,Faisalabad,Tablet,Clothing,39519,2,2024-01-10,,4
1950,Zainab Malik,Male,twenty five,Multan,Makeup Kit,Beauty,,3,15-03-2024,Card,5
1951,Sara Ahmed,Male,,Lahore,Watch,Clothing,,2,2024/02/15,Card,2
1952,Hina Tariq,Male,twenty five,Faisalabad,Shirt,Electronics,20860,1,2024/02/15,Card,5
1953,Farhan Ali,Male,50,Lahore,Shirt,Accessories,43491,3,15-03-2024,card,2
1954,Kiran Noor,,34,,Makeup Kit,Electronics,45696,3,2024/02/15,card,2
1955,Ayesha Khan,Male,20,Multan,Perfume,Clothing,30425,5,2024-01-10,Card,4
1956,Sana Khan,,twenty five,Karachi,Tablet,Accessories,,2,2024/02/15,card,2
1957,Hina Tariq,Male,twenty five,Lahore,Watch,Electronics,,5,2024/02/15,COD,2
1958,Hina Tariq,Female,twenty five,,Perfume,Accessories,,4,2024-01-10,,3
1959,Hassan Raza,,,Islamabad,Watch,Electronics,,3,15-03-2024,card,1
1960,Kiran Noor,Male,,Faisalabad,Shirt,Accessories,,4,15-03-2024,COD,5
1961,Sara Ahmed,Male,24,Karachi,Headphones,Accessories,57490,2,15-03-2024,,5
1962,Hina Tariq,Female,25,Karachi,Tablet,Electronics,94459,1,2024-05-20,COD,3
1963,Hina Tariq,,twenty five,Islamabad,Mobile Phone,Accessories,89735,5,2024/02/15,Card,2
1964,Hassan Raza,Male,32,Islamabad,Perfume,Electronics,117175,1,2024-01-10,Cash,4
1965,Usman Ali,Female,twenty five,Multan,Handbag,Clothing,99148,2,2024-01-10,,4
1966,Hassan Raza,,44,Faisalabad,Jewelry,Electronics,,2,15-03-2024,cash,1
1967,Sara Ahmed,Male,30,,Perfume,Clothing,3047,5,15-03-2024,cash,5
1968,Hassan Raza,Male,twenty five,Karachi,Watch,Accessories,84343,4,2024/02/15,Card,5
1969,Ayesha Khan,Female,twenty five,Islamabad,Watch,Clothing,,3,2024-01-10,Cash,
1970,Farhan Ali,,28,Faisalabad,Tablet,Clothing,,3,2024-01-10,COD,5
1971,Sara Ahmed,Male,,Karachi,Shirt,Accessories,15247,5,2024/02/15,COD,3
1972,Ayesha Khan,Female,twenty five,Karachi,Makeup Kit,Accessories,,5,2024/02/15,card,5
1973,Sana Khan,,47,Multan,Watch,Electronics,47066,5,2024/02/15,Cash,1
1974,Ahmed Raza,,34,Lahore,Headphones,Beauty,24263,2,15-03-2024,Cash,4
1975,Bilal Ahmed,Female,34,Faisalabad,Tablet,Accessories,,5,15-03-2024,cash,2
1976,Farhan Ali,Female,49,Faisalabad,Makeup Kit,Beauty,80065,1,2024/02/15,cash,3
1977,Bilal Ahmed,Female,34,Faisalabad,Mobile Phone,Accessories,4875,5,2024-05-20,Cash,4
1978,Zainab Malik,Male,36,Faisalabad,Handbag,Clothing,36832,1,2024-05-20,,1
1979,Farhan Ali,Female,twenty five,Multan,Headphones,Clothing,75033,5,2024-01-10,COD,3
1980,,Female,42,Karachi,Tablet,Electronics,,3,2024/02/15,COD,3
1981,Hassan Raza,Female,25,Multan,Mobile Phone,Clothing,,3,2024/02/15,COD,
1982,Ahmed Ali,Male,twenty five,Lahore,Laptop,Beauty,48390,4,15-03-2024,COD,5
1983,Ayesha Khan,Female,twenty five,Lahore,Watch,Electronics,101963,1,15-03-2024,cash,3
1984,Kiran Noor,Female,twenty five,Faisalabad,Mobile Phone,Electronics,,3,2024/02/15,cash,3
1985,Bilal Ahmed,Male,,Lahore,Makeup Kit,Clothing,48396,2,2024-01-10,Cash,2
1986,Ahmed Ali,Male,,Lahore,Headphones,Accessories,,3,15-03-2024,card,4
1987,Ali Khan,Female,twenty five,Karachi,Makeup Kit,Beauty,66440,4,2024-01-10,Card,2
1988,Ahmed Ali,,twenty five,Islamabad,Laptop,Clothing,,5,15-03-2024,Card,
1989,Zainab Malik,Male,,Islamabad,Headphones,Electronics,,1,15-03-2024,Card,5
1990,Ali Khan,,46,Islamabad,Jewelry,Clothing,86650,5,2024-05-20,Cash,4
1991,Hassan Raza,,twenty five,Faisalabad,Watch,Clothing,64163,2,15-03-2024,Cash,
1992,Zainab Malik,Female,46,Multan,Headphones,Electronics,85235,5,2024-01-10,,2
1993,Ahmed Ali,Male,,Multan,Watch,Accessories,,4,15-03-2024,COD,1
1994,Farhan Ali,Female,,Multan,Mobile Phone,Accessories,85484,5,2024/02/15,Cash,
1995,Bilal Ahmed,,43,Karachi,Handbag,Beauty,37940,4,2024/02/15,cash,5
1996,Ali Khan,Female,30,Faisalabad,Shirt,Beauty,34801,2,2024-05-20,,3
1997,Ayesha Khan,Female,twenty five,Karachi,Laptop,Electronics,42870,1,2024/02/15,Cash,4
1998,Ali Khan,,,,TV,Clothing,110825,5,15-03-2024,Cash,5
1999,Hassan Raza,,32,Faisalabad,Shoes,Clothing,,3,15-03-2024,COD,5
